league,split,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
LPL,2018-2,4,2,Blue,Support,Caveman,Vici Gaming,Tahm Kench,Pyke,Zoe,LeBlanc,Xayah,Dr. Mundo,0
LPL,2018-2,4,2,Blue,Top,Aodi,Vici Gaming,Jarvan IV,Pyke,Zoe,LeBlanc,Xayah,Dr. Mundo,0
LPL,2018-2,4,2,Red,ADC,XuanXuanPi,OMG,Kai'Sa,Taliyah,Aatrox,Nidalee,Camille,Darius,1
LPL,2018-2,4,2,Red,Jungle,Mountain,OMG,Gragas,Taliyah,Aatrox,Nidalee,Camille,Darius,1
LPL,2018-2,4,2,Red,Middle,icon,OMG,Yasuo,Taliyah,Aatrox,Nidalee,Camille,Darius,1
LPL,2018-2,4,2,Red,Support,Five,OMG,Rakan,Taliyah,Aatrox,Nidalee,Camille,Darius,1
LPL,2018-2,4,2,Red,Top,Xiyang,OMG,Shen,Taliyah,Aatrox,Nidalee,Camille,Darius,1
LPL,2018-2,4,3,Blue,ADC,Snow,Vici Gaming,Ashe,Zoe,Pyke,Yasuo,LeBlanc,Ryze,0
LPL,2018-2,4,3,Blue,Jungle,Swift,Vici Gaming,Trundle,Zoe,Pyke,Yasuo,LeBlanc,Ryze,0
LPL,2018-2,4,3,Blue,Middle,CoCo,Vici Gaming,Swain,Zoe,Pyke,Yasuo,LeBlanc,Ryze,0
LPL,2018-2,4,3,Blue,Support,Caveman,Vici Gaming,Tahm Kench,Zoe,Pyke,Yasuo,LeBlanc,Ryze,0
LPL,2018-2,4,3,Blue,Top,Aodi,Vici Gaming,Darius,Zoe,Pyke,Yasuo,LeBlanc,Ryze,0
LPL,2018-2,4,3,Red,ADC,XuanXuanPi,OMG,Xayah,Taliyah,Camille,Aatrox,Nidalee,Kindred,1
LPL,2018-2,4,3,Red,Jungle,Mountain,OMG,Sejuani,Taliyah,Camille,Aatrox,Nidalee,Kindred,1
LPL,2018-2,4,3,Red,Middle,icon,OMG,Lucian,Taliyah,Camille,Aatrox,Nidalee,Kindred,1
LPL,2018-2,4,3,Red,Support,Five,OMG,Rakan,Taliyah,Camille,Aatrox,Nidalee,Kindred,1
LPL,2018-2,4,3,Red,Top,Xiyang,OMG,Gragas,Taliyah,Camille,Aatrox,Nidalee,Kindred,1
LPL,2018-2,5,1,Blue,ADC,jinjiao,Bilibili Gaming,Xayah,Graves,Kindred,Ryze,Lucian,Braum,1
LPL,2018-2,5,1,Blue,Jungle,Chieftain,Bilibili Gaming,Sejuani,Graves,Kindred,Ryze,Lucian,Braum,1
LPL,2018-2,5,1,Blue,Middle,Mole,Bilibili Gaming,Talon,Graves,Kindred,Ryze,Lucian,Braum,1
LPL,2018-2,5,1,Blue,Support,road,Bilibili Gaming,Rakan,Graves,Kindred,Ryze,Lucian,Braum,1
LPL,2018-2,5,1,Blue,Top,AmazingJ,Bilibili Gaming,Dr. Mundo,Graves,Kindred,Ryze,Lucian,Braum,1
LPL,2018-2,5,1,Red,ADC,Light,Snake Esports,Swain,Zoe,Aatrox,Taliyah,Morgana,Soraka,0
LPL,2018-2,5,1,Red,Jungle,SofM,Snake Esports,Gragas,Zoe,Aatrox,Taliyah,Morgana,Soraka,0
LPL,2018-2,5,1,Red,Middle,Guoguo,Snake Esports,Galio,Zoe,Aatrox,Taliyah,Morgana,Soraka,0
LPL,2018-2,5,1,Red,Support,Maestro,Snake Esports,Shen,Zoe,Aatrox,Taliyah,Morgana,Soraka,0
LPL,2018-2,5,1,Red,Top,Flandre,Snake Esports,Jax,Zoe,Aatrox,Taliyah,Morgana,Soraka,0
LPL,2018-2,5,2,Blue,ADC,Light,Snake Esports,Swain,Zoe,Taliyah,Talon,Rakan,Irelia,1
LPL,2018-2,5,2,Blue,Jungle,SofM,Snake Esports,Jayce,Zoe,Taliyah,Talon,Rakan,Irelia,1
LPL,2018-2,5,2,Blue,Middle,Guoguo,Snake Esports,Taric,Zoe,Taliyah,Talon,Rakan,Irelia,1
LPL,2018-2,5,2,Blue,Support,Maestro,Snake Esports,Gragas,Zoe,Taliyah,Talon,Rakan,Irelia,1
LPL,2018-2,5,2,Blue,Top,Flandre,Snake Esports,Darius,Zoe,Taliyah,Talon,Rakan,Irelia,1
LPL,2018-2,5,2,Red,ADC,jinjiao,Bilibili Gaming,Varus,Graves,Aatrox,Kindred,Braum,Morgana,0
LPL,2018-2,5,2,Red,Jungle,Chieftain,Bilibili Gaming,Sejuani,Graves,Aatrox,Kindred,Braum,Morgana,0
LPL,2018-2,5,2,Red,Middle,Mole,Bilibili Gaming,Vladimir,Graves,Aatrox,Kindred,Braum,Morgana,0
LPL,2018-2,5,2,Red,Support,road,Bilibili Gaming,Tahm Kench,Graves,Aatrox,Kindred,Braum,Morgana,0
LPL,2018-2,5,2,Red,Top,AmazingJ,Bilibili Gaming,Dr. Mundo,Graves,Aatrox,Kindred,Braum,Morgana,0
LPL,2018-2,5,3,Blue,ADC,jinjiao,Bilibili Gaming,Ashe,Graves,Kindred,Braum,Taric,Jayce,0
LPL,2018-2,5,3,Blue,Jungle,Chieftain,Bilibili Gaming,Sejuani,Graves,Kindred,Braum,Taric,Jayce,0
LPL,2018-2,5,3,Blue,Middle,Mole,Bilibili Gaming,Swain,Graves,Kindred,Braum,Taric,Jayce,0
LPL,2018-2,5,3,Blue,Support,road,Bilibili Gaming,Tahm Kench,Graves,Kindred,Braum,Taric,Jayce,0
LPL,2018-2,5,3,Blue,Top,AmazingJ,Bilibili Gaming,Dr. Mundo,Graves,Kindred,Braum,Taric,Jayce,0
LPL,2018-2,5,3,Red,ADC,Light,Snake Esports,Varus,Zoe,Aatrox,Talon,Rakan,Irelia,1
LPL,2018-2,5,3,Red,Jungle,SofM,Snake Esports,Kai'Sa,Zoe,Aatrox,Talon,Rakan,Irelia,1
LPL,2018-2,5,3,Red,Middle,Guoguo,Snake Esports,Gragas,Zoe,Aatrox,Talon,Rakan,Irelia,1
LPL,2018-2,5,3,Red,Support,Maestro,Snake Esports,Morgana,Zoe,Aatrox,Talon,Rakan,Irelia,1
LPL,2018-2,5,3,Red,Top,Flandre,Snake Esports,Darius,Zoe,Aatrox,Talon,Rakan,Irelia,1
LPL,2018-2,5,1,Blue,ADC,Mystic,Team WE,Swain,Camille,Shen,Darius,Gangplank,Kennen,1
LPL,2018-2,5,1,Blue,Jungle,Condi,Team WE,Kindred,Camille,Shen,Darius,Gangplank,Kennen,1
LPL,2018-2,5,1,Blue,Middle,xiye,Team WE,Galio,Camille,Shen,Darius,Gangplank,Kennen,1
LPL,2018-2,5,1,Blue,Support,694,Team WE,Braum,Camille,Shen,Darius,Gangplank,Kennen,1
LPL,2018-2,5,1,Blue,Top,957,Team WE,Dr. Mundo,Camille,Shen,Darius,Gangplank,Kennen,1
LPL,2018-2,5,1,Red,ADC,JackeyLove,Invictus Gaming,Yasuo,Aatrox,Talon,Taliyah,Morgana,Tahm Kench,0
LPL,2018-2,5,1,Red,Jungle,Ning,Invictus Gaming,Gragas,Aatrox,Talon,Taliyah,Morgana,Tahm Kench,0
LPL,2018-2,5,1,Red,Middle,RooKie,Invictus Gaming,Zoe,Aatrox,Talon,Taliyah,Morgana,Tahm Kench,0
LPL,2018-2,5,1,Red,Support,Baolan,Invictus Gaming,Alistar,Aatrox,Talon,Taliyah,Morgana,Tahm Kench,0
LPL,2018-2,5,1,Red,Top,TheShy,Invictus Gaming,Kled,Aatrox,Talon,Taliyah,Morgana,Tahm Kench,0
LPL,2018-2,5,2,Blue,ADC,Mystic,Team WE,Swain,Camille,Shen,Darius,Zoe,Ryze,0
LPL,2018-2,5,2,Blue,Jungle,Condi,Team WE,Kindred,Camille,Shen,Darius,Zoe,Ryze,0
LPL,2018-2,5,2,Blue,Middle,xiye,Team WE,Kled,Camille,Shen,Darius,Zoe,Ryze,0
LPL,2018-2,5,2,Blue,Support,694,Team WE,Morgana,Camille,Shen,Darius,Zoe,Ryze,0
LPL,2018-2,5,2,Blue,Top,957,Team WE,Dr. Mundo,Camille,Shen,Darius,Zoe,Ryze,0
LPL,2018-2,5,2,Red,ADC,JackeyLove,Invictus Gaming,Lucian,Aatrox,Talon,Taliyah,Galio,Rumble,1
LPL,2018-2,5,2,Red,Jungle,Ning,Invictus Gaming,Gragas,Aatrox,Talon,Taliyah,Galio,Rumble,1
LPL,2018-2,5,2,Red,Middle,RooKie,Invictus Gaming,Orianna,Aatrox,Talon,Taliyah,Galio,Rumble,1
LPL,2018-2,5,2,Red,Support,Baolan,Invictus Gaming,Soraka,Aatrox,Talon,Taliyah,Galio,Rumble,1
LPL,2018-2,5,2,Red,Top,TheShy,Invictus Gaming,Kennen,Aatrox,Talon,Taliyah,Galio,Rumble,1
LPL,2018-2,5,3,Blue,ADC,JackeyLove,Invictus Gaming,Swain,Talon,Darius,Nocturne,Lucian,Varus,1
LPL,2018-2,5,3,Blue,Jungle,Ning,Invictus Gaming,Lee Sin,Talon,Darius,Nocturne,Lucian,Varus,1
LPL,2018-2,5,3,Blue,Middle,RooKie,Invictus Gaming,LeBlanc,Talon,Darius,Nocturne,Lucian,Varus,1
LPL,2018-2,5,3,Blue,Support,Baolan,Invictus Gaming,Shen,Talon,Darius,Nocturne,Lucian,Varus,1
LPL,2018-2,5,3,Blue,Top,TheShy,Invictus Gaming,Gnar,Talon,Darius,Nocturne,Lucian,Varus,1
LPL,2018-2,5,3,Red,ADC,Mystic,Team WE,Ashe,Aatrox,Camille,Taliyah,Kennen,Gangplank,0
LPL,2018-2,5,3,Red,Jungle,Condi,Team WE,Jarvan IV,Aatrox,Camille,Taliyah,Kennen,Gangplank,0
LPL,2018-2,5,3,Red,Middle,xiye,Team WE,Zoe,Aatrox,Camille,Taliyah,Kennen,Gangplank,0
LPL,2018-2,5,3,Red,Support,694,Team WE,Morgana,Aatrox,Camille,Taliyah,Kennen,Gangplank,0
LPL,2018-2,5,3,Red,Top,957,Team WE,Dr. Mundo,Aatrox,Camille,Taliyah,Kennen,Gangplank,0
LPL,2018-2,5,1,Blue,ADC,JackeyLove,Invictus Gaming,Orianna,Zoe,Nocturne,Talon,Dr. Mundo,Pyke,1
LPL,2018-2,5,1,Blue,Jungle,Ning,Invictus Gaming,Taliyah,Zoe,Nocturne,Talon,Dr. Mundo,Pyke,1
LPL,2018-2,5,1,Blue,Middle,RooKie,Invictus Gaming,Jayce,Zoe,Nocturne,Talon,Dr. Mundo,Pyke,1
LPL,2018-2,5,1,Blue,Support,Baolan,Invictus Gaming,Shen,Zoe,Nocturne,Talon,Dr. Mundo,Pyke,1
LPL,2018-2,5,1,Blue,Top,Duke,Invictus Gaming,Gnar,Zoe,Nocturne,Talon,Dr. Mundo,Pyke,1
LPL,2018-2,5,1,Red,ADC,Qiuqiu,Topsports Gaming,Morgana,Aatrox,Swain,Lucian,Draven,Ezreal,0
LPL,2018-2,5,1,Red,Jungle,Xx,Topsports Gaming,Gragas,Aatrox,Swain,Lucian,Draven,Ezreal,0
LPL,2018-2,5,1,Red,Middle,Corn,Topsports Gaming,Yasuo,Aatrox,Swain,Lucian,Draven,Ezreal,0
LPL,2018-2,5,1,Red,Support,CAT,Topsports Gaming,Fiddlesticks,Aatrox,Swain,Lucian,Draven,Ezreal,0
LPL,2018-2,5,1,Red,Top,Moyu,Topsports Gaming,Gangplank,Aatrox,Swain,Lucian,Draven,Ezreal,0
LPL,2018-2,5,2,Blue,ADC,Qiuqiu,Topsports Gaming,Swain,Camille,LeBlanc,Zoe,Shen,Dr. Mundo,1
LPL,2018-2,5,2,Blue,Jungle,Xx,Topsports Gaming,Sejuani,Camille,LeBlanc,Zoe,Shen,Dr. Mundo,1
LPL,2018-2,5,2,Blue,Middle,Corn,Topsports Gaming,Irelia,Camille,LeBlanc,Zoe,Shen,Dr. Mundo,1
LPL,2018-2,5,2,Blue,Support,CAT,Topsports Gaming,Pyke,Camille,LeBlanc,Zoe,Shen,Dr. Mundo,1
LPL,2018-2,5,2,Blue,Top,Moyu,Topsports Gaming,Kled,Camille,LeBlanc,Zoe,Shen,Dr. Mundo,1
LPL,2018-2,5,2,Red,ADC,JackeyLove,Invictus Gaming,Lucian,Aatrox,Taliyah,Nocturne,Kennen,Gnar,0
LPL,2018-2,5,2,Red,Jungle,Ning,Invictus Gaming,Gragas,Aatrox,Taliyah,Nocturne,Kennen,Gnar,0
LPL,2018-2,5,2,Red,Middle,RooKie,Invictus Gaming,Yasuo,Aatrox,Taliyah,Nocturne,Kennen,Gnar,0
LPL,2018-2,5,2,Red,Support,Baolan,Invictus Gaming,Alistar,Aatrox,Taliyah,Nocturne,Kennen,Gnar,0
LPL,2018-2,5,2,Red,Top,Duke,Invictus Gaming,Gangplank,Aatrox,Taliyah,Nocturne,Kennen,Gnar,0
LPL,2018-2,5,3,Blue,ADC,JackeyLove,Invictus Gaming,Kai'Sa,Zoe,Nocturne,Irelia,Kennen,Morgana,1
LPL,2018-2,5,3,Blue,Jungle,Ning,Invictus Gaming,Camille,Zoe,Nocturne,Irelia,Kennen,Morgana,1
LPL,2018-2,5,3,Blue,Middle,RooKie,Invictus Gaming,Orianna,Zoe,Nocturne,Irelia,Kennen,Morgana,1
LPL,2018-2,5,3,Blue,Support,Baolan,Invictus Gaming,Tahm Kench,Zoe,Nocturne,Irelia,Kennen,Morgana,1
LPL,2018-2,5,3,Blue,Top,Duke,Invictus Gaming,Gnar,Zoe,Nocturne,Irelia,Kennen,Morgana,1
LPL,2018-2,5,3,Red,ADC,Qiuqiu,Topsports Gaming,Karthus,Aatrox,Taliyah,Swain,Dr. Mundo,Lucian,0
LPL,2018-2,5,3,Red,Jungle,Xx,Topsports Gaming,Kindred,Aatrox,Taliyah,Swain,Dr. Mundo,Lucian,0
LPL,2018-2,5,3,Red,Middle,Corn,Topsports Gaming,Galio,Aatrox,Taliyah,Swain,Dr. Mundo,Lucian,0
LPL,2018-2,5,3,Red,Support,CAT,Topsports Gaming,Shen,Aatrox,Taliyah,Swain,Dr. Mundo,Lucian,0
LPL,2018-2,5,3,Red,Top,Moyu,Topsports Gaming,Jax,Aatrox,Taliyah,Swain,Dr. Mundo,Lucian,0
LPL,2018-2,5,1,Blue,ADC,Lwx,Funplus Phoenix,Ezreal,Camille,Shen,Rakan,Darius,Pyke,1
LPL,2018-2,5,1,Blue,Jungle,Alex,Funplus Phoenix,Nocturne,Camille,Shen,Rakan,Darius,Pyke,1
LPL,2018-2,5,1,Blue,Middle,Cool,Funplus Phoenix,Zoe,Camille,Shen,Rakan,Darius,Pyke,1
LPL,2018-2,5,1,Blue,Support,Crisp,Funplus Phoenix,Tahm Kench,Camille,Shen,Rakan,Darius,Pyke,1
LPL,2018-2,5,1,Blue,Top,GimGoon,Funplus Phoenix,Gangplank,Camille,Shen,Rakan,Darius,Pyke,1
LPL,2018-2,5,1,Red,ADC,LokeN,JD Gaming,Lucian,Aatrox,Swain,Taliyah,Fiddlesticks,Alistar,0
LPL,2018-2,5,1,Red,Jungle,Clid,JD Gaming,Lee Sin,Aatrox,Swain,Taliyah,Fiddlesticks,Alistar,0
LPL,2018-2,5,1,Red,Middle,Yagao,JD Gaming,LeBlanc,Aatrox,Swain,Taliyah,Fiddlesticks,Alistar,0
LPL,2018-2,5,1,Red,Support,LvMao,JD Gaming,Braum,Aatrox,Swain,Taliyah,Fiddlesticks,Alistar,0
LPL,2018-2,5,1,Red,Top,Zoom,JD Gaming,Gragas,Aatrox,Swain,Taliyah,Fiddlesticks,Alistar,0
LPL,2018-2,5,2,Blue,ADC,Lwx,Funplus Phoenix,Karthus,Camille,Shen,Rakan,Kindred,Gragas,0
LPL,2018-2,5,2,Blue,Jungle,Alex,Funplus Phoenix,Nocturne,Camille,Shen,Rakan,Kindred,Gragas,0
LPL,2018-2,5,2,Blue,Middle,Cool,Funplus Phoenix,Irelia,Camille,Shen,Rakan,Kindred,Gragas,0
LPL,2018-2,5,2,Blue,Support,Crisp,Funplus Phoenix,Morgana,Camille,Shen,Rakan,Kindred,Gragas,0
LPL,2018-2,5,2,Blue,Top,GimGoon,Funplus Phoenix,Ornn,Camille,Shen,Rakan,Kindred,Gragas,0
LPL,2018-2,5,2,Red,ADC,LokeN,JD Gaming,Varus,Aatrox,Swain,Taliyah,Ashe,Fiddlesticks,1
LPL,2018-2,5,2,Red,Jungle,Clid,JD Gaming,Lee Sin,Aatrox,Swain,Taliyah,Ashe,Fiddlesticks,1
LPL,2018-2,5,2,Red,Middle,Yagao,JD Gaming,Zoe,Aatrox,Swain,Taliyah,Ashe,Fiddlesticks,1
LPL,2018-2,5,2,Red,Support,LvMao,JD Gaming,Tahm Kench,Aatrox,Swain,Taliyah,Ashe,Fiddlesticks,1
LPL,2018-2,5,2,Red,Top,Zoom,JD Gaming,Gangplank,Aatrox,Swain,Taliyah,Ashe,Fiddlesticks,1
LPL,2018-2,5,3,Blue,ADC,Lwx,Funplus Phoenix,Varus,Camille,Zoe,Shen,Gangplank,Vladimir,0
LPL,2018-2,5,3,Blue,Jungle,Alex,Funplus Phoenix,Nocturne,Camille,Zoe,Shen,Gangplank,Vladimir,0
LPL,2018-2,5,3,Blue,Middle,Cool,Funplus Phoenix,Lulu,Camille,Zoe,Shen,Gangplank,Vladimir,0
LPL,2018-2,5,3,Blue,Support,Crisp,Funplus Phoenix,Morgana,Camille,Zoe,Shen,Gangplank,Vladimir,0
LPL,2018-2,5,3,Blue,Top,GimGoon,Funplus Phoenix,Dr. Mundo,Camille,Zoe,Shen,Gangplank,Vladimir,0
LPL,2018-2,5,3,Red,ADC,LokeN,JD Gaming,Xayah,Aatrox,Taliyah,Swain,Kled,Darius,1
LPL,2018-2,5,3,Red,Jungle,Clid,JD Gaming,Kindred,Aatrox,Taliyah,Swain,Kled,Darius,1
LPL,2018-2,5,3,Red,Middle,Yagao,JD Gaming,Galio,Aatrox,Taliyah,Swain,Kled,Darius,1
LPL,2018-2,5,3,Red,Support,LvMao,JD Gaming,Rakan,Aatrox,Taliyah,Swain,Kled,Darius,1
LPL,2018-2,5,3,Red,Top,Zoom,JD Gaming,Gragas,Aatrox,Taliyah,Swain,Kled,Darius,1
LPL,2018-2,5,1,Blue,ADC,LokeN,JD Gaming,Morgana,Kled,Nocturne,Taliyah,Fiddlesticks,Lucian,1
LPL,2018-2,5,1,Blue,Jungle,Clid,JD Gaming,Camille,Kled,Nocturne,Taliyah,Fiddlesticks,Lucian,1
LPL,2018-2,5,1,Blue,Middle,Yagao,JD Gaming,Zoe,Kled,Nocturne,Taliyah,Fiddlesticks,Lucian,1
LPL,2018-2,5,1,Blue,Support,LvMao,JD Gaming,Pyke,Kled,Nocturne,Taliyah,Fiddlesticks,Lucian,1
LPL,2018-2,5,1,Blue,Top,Zoom,JD Gaming,Darius,Kled,Nocturne,Taliyah,Fiddlesticks,Lucian,1
LPL,2018-2,5,1,Red,ADC,SmLz,Rogue Warriors,Kai'Sa,Aatrox,Rakan,Kindred,Orianna,Alistar,0
LPL,2018-2,5,1,Red,Jungle,Flawless,Rogue Warriors,Trundle,Aatrox,Rakan,Kindred,Orianna,Alistar,0
